id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,price_doc
328,2011-11-09,74,45.0,24.0,,,,,,,Investment,Otradnoe,7245900
329,2011-11-10,71,41.0,2.0,,,,,,,Investment,Tverskoe,20500000
330,2011-11-10,41,21.0,10.0,,,,,,,Investment,Ivanovskoe,2000000
331,2011-11-10,45,28.0,8.0,,,,,,,Investment,Ochakovo-Matveevskoe,6500000
332,2011-11-10,58,42.0,8.0,,,,,,,Investment,Preobrazhenskoe,2000000
333,2011-11-10,45,29.0,3.0,,,,,,,Investment,Severnoe Izmajlovo,2000000
334,2011-11-10,38,23.0,3.0,,,,,,,Investment,Losinoostrovskoe,5800000
335,2011-11-10,72,46.0,4.0,,,,,,,Investment,Preobrazhenskoe,2200000
336,2011-11-11,61,38.0,5.0,,,,,,,Investment,Novo-Peredelkino,7538000
337,2011-11-11,44,28.0,1.0,,,,,,,Investment,Perovo,5100000
338,2011-11-11,42,27.0,3.0,,,,,,,Investment,Akademicheskoe,8750000
339,2011-11-11,54,28.0,3.0,,,,,,,Investment,Staroe Krjukovo,5928000
340,2011-11-11,47,30.0,12.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,6400000
341,2011-11-11,50,29.0,7.0,,,,,,,Investment,Kosino-Uhtomskoe,6500000
342,2011-11-11,35,20.0,8.0,,,,,,,Investment,Butyrskoe,5300000
343,2011-11-11,36,19.0,15.0,,,,,,,Investment,Perovo,6000000
344,2011-11-11,34,14.0,5.0,,,,,,,Investment,Krjukovo,3750000
345,2011-11-11,37,21.0,3.0,,,,,,,Investment,Rjazanskij,5600000
346,2011-11-11,32,18.0,9.0,,,,,,,Investment,Losinoostrovskoe,4600000
347,2011-11-11,76,43.0,7.0,,,,,,,Investment,Matushkino,7950000
348,2011-11-12,54,32.0,11.0,,,,,,,Investment,Novo-Peredelkino,5156678
349,2011-11-12,52,30.0,9.0,,,,,,,Investment,Mar'ino,990000
350,2011-11-12,52,30.0,2.0,,,,,,,Investment,Lianozovo,6500000
351,2011-11-12,80,43.0,14.0,,,,,,,Investment,Mitino,5216843
352,2011-11-12,75,51.0,2.0,,,,,,,Investment,Sokol,10500000
353,2011-11-14,27,12.0,1.0,,,,,,,Investment,Kon'kovo,900000
354,2011-11-14,38,20.0,12.0,,,,,,,Investment,Babushkinskoe,5500000
355,2011-11-14,39,18.0,23.0,,,,,,,Investment,Fili Davydkovo,7500000
356,2011-11-14,37,19.0,7.0,,,,,,,Investment,Troparevo-Nikulino,8400000
357,2011-11-14,50,33.0,5.0,,,,,,,Investment,Danilovskoe,9150000
358,2011-11-14,38,20.0,14.0,,,,,,,Investment,Severnoe Butovo,5700000
359,2011-11-14,57,33.0,3.0,,,,,,,Investment,Mitino,8500000
360,2011-11-14,40,20.0,9.0,,,,,,,Investment,Gol'janovo,1000000
361,2011-11-14,35,20.0,1.0,,,,,,,Investment,Gol'janovo,4650000
362,2011-11-14,44,27.0,8.0,,,,,,,Investment,Gol'janovo,1000000
363,2011-11-14,99,63.0,16.0,,,,,,,Investment,Perovo,11500000
364,2011-11-14,50,29.0,1.0,,,,,,,Investment,Kapotnja,5000000
365,2011-11-15,76,44.0,10.0,,,,,,,Investment,Horoshevo-Mnevniki,700000
366,2011-11-15,72,49.0,5.0,,,,,,,Investment,Koptevo,1000000
367,2011-11-15,63,45.0,2.0,,,,,,,Investment,Bibirevo,7600000
368,2011-11-15,38,19.0,19.0,,,,,,,Investment,Krylatskoe,7200000
369,2011-11-15,39,20.0,10.0,,,,,,,Investment,Severnoe Butovo,5500000
370,2011-11-15,31,20.0,1.0,,,,,,,Investment,Severnoe Izmajlovo,4500000
371,2011-11-15,35,19.0,3.0,,,,,,,Investment,Horoshevo-Mnevniki,1000000
372,2011-11-15,58,34.0,2.0,,,,,,,Investment,Juzhnoe Butovo,8300000
373,2011-11-16,63,34.0,2.0,,,,,,,Investment,Sokolinaja Gora,10000000
374,2011-11-16,54,36.0,1.0,,,,,,,Investment,Ivanovskoe,999000
375,2011-11-16,28,17.0,4.0,,,,,,,Investment,Pokrovskoe Streshnevo,1000000
376,2011-11-16,34,19.0,8.0,,,,,,,Investment,Ljublino,5250000
377,2011-11-16,31,19.0,5.0,,,,,,,Investment,Metrogorodok,4300000
378,2011-11-16,80,45.0,22.0,,,,,,,Investment,Losinoostrovskoe,11500000
379,2011-11-16,76,44.0,22.0,,,,,,,Investment,Severnoe Tushino,11413900
380,2011-11-16,38,20.0,7.0,,,,,,,Investment,Mar'ino,5700000
381,2011-11-17,30,18.0,1.0,,,,,,,Investment,Perovo,4200000
382,2011-11-17,53,30.0,7.0,,,,,,,Investment,Lianozovo,8000000
383,2011-11-17,39,18.0,9.0,,,,,,,Investment,Izmajlovo,6730000
384,2011-11-17,36,19.0,1.0,,,,,,,Investment,Severnoe Butovo,4700000
385,2011-11-17,72,43.0,11.0,,,,,,,Investment,Krjukovo,1000000
386,2011-11-17,36,18.0,7.0,,,,,,,Investment,Bogorodskoe,1000000
387,2011-11-17,46,28.0,5.0,,,,,,,Investment,Hovrino,5900000
388,2011-11-17,76,44.0,,,,,,,,Investment,Juzhnoe Butovo,9300000
389,2011-11-17,38,19.0,6.0,,,,,,,Investment,Chertanovo Juzhnoe,5200000
390,2011-11-17,38,20.0,2.0,,,,,,,Investment,Strogino,5900000
391,2011-11-17,43,27.0,2.0,,,,,,,Investment,Kuncevo,5650000
392,2011-11-17,37,19.0,2.0,,,,,,,Investment,Ochakovo-Matveevskoe,5500000
393,2011-11-17,36,14.0,8.0,,,,,,,Investment,Mar'ino,5500000
394,2011-11-17,75,44.0,5.0,,,,,,,Investment,Severnoe Medvedkovo,12100000
395,2011-11-17,54,28.0,12.0,,,,,,,Investment,Alekseevskoe,11500000
396,2011-11-17,37,19.0,6.0,,,,,,,Investment,Juzhnoe Medvedkovo,5500000
397,2011-11-18,63,38.0,4.0,,,,,,,Investment,Juzhnoe Medvedkovo,7400000
398,2011-11-18,40,17.0,8.0,,,,,,,Investment,Krjukovo,4500000
399,2011-11-18,34,19.0,7.0,,,,,,,Investment,Veshnjaki,5150000
400,2011-11-18,70,45.0,12.0,,,,,,,Investment,Veshnjaki,7000000
401,2011-11-18,38,19.0,3.0,,,,,,,Investment,Krylatskoe,7200000
402,2011-11-18,31,20.0,1.0,,,,,,,Investment,Perovo,3900000
403,2011-11-18,34,21.0,4.0,,,,,,,Investment,Ivanovskoe,5100000
404,2011-11-18,32,17.0,4.0,,,,,,,Investment,Matushkino,3700000
405,2011-11-19,38,23.0,12.0,,,,,,,Investment,Tekstil'shhiki,3000000
406,2011-11-19,44,28.0,1.0,,,,,,,Investment,Orehovo-Borisovo Juzhnoe,2000000
407,2011-11-19,79,44.0,3.0,,,,,,,Investment,Kosino-Uhtomskoe,5500000
408,2011-11-19,55,26.0,2.0,,,,,,,Investment,Kosino-Uhtomskoe,5800000
409,2011-11-19,37,23.0,2.0,,,,,,,Investment,Juzhnoportovoe,5700000
410,2011-11-19,32,15.0,6.0,,,,,,,Investment,Hamovniki,10900000
411,2011-11-19,43,27.0,7.0,,,,,,,Investment,Birjulevo Zapadnoe,5000000
412,2011-11-19,59,40.0,4.0,,,,,,,Investment,Babushkinskoe,8600000
413,2011-11-19,67,46.0,12.0,,,,,,,Investment,Losinoostrovskoe,10200000
414,2011-11-19,37,22.0,4.0,,,,,,,Investment,Bogorodskoe,5300000
415,2011-11-19,55,37.0,4.0,,,,,,,Investment,Perovo,1000000
416,2011-11-19,38,18.0,11.0,,,,,,,Investment,Kosino-Uhtomskoe,4900000
417,2011-11-21,34,18.0,8.0,,,,,,,Investment,Matushkino,4400000
418,2011-11-21,41,25.0,2.0,,,,,,,Investment,Moskvorech'e-Saburovo,6300000
419,2011-11-21,43,29.0,3.0,,,,,,,Investment,Zjuzino,3000000
420,2011-11-21,41,22.0,3.0,,,,,,,Investment,Krasnosel'skoe,10400000
421,2011-11-21,34,21.0,8.0,,,,,,,Investment,Orehovo-Borisovo Juzhnoe,4800000
422,2011-11-21,23,16.0,4.0,,,,,,,Investment,Jaroslavskoe,990000
423,2011-11-21,63,33.0,13.0,,,,,,,Investment,Beskudnikovskoe,9000000
424,2011-11-22,37,19.0,9.0,,,,,,,Investment,Chertanovo Juzhnoe,7150000
425,2011-11-22,90,55.0,8.0,,,,,,,Investment,Juzhnoe Butovo,11800000
426,2011-11-22,35,18.0,7.0,,,,,,,Investment,Horoshevo-Mnevniki,6000000
427,2011-11-22,39,20.0,2.0,,,,,,,Investment,Krjukovo,4170000
428,2011-11-22,57,56.0,8.0,,,,,,,Investment,Presnenskoe,2500000
429,2011-11-22,34,19.0,,,,,,,,Investment,Izmajlovo,4480000
430,2011-11-22,59,37.0,4.0,,,,,,,Investment,Ivanovskoe,1000000
431,2011-11-22,66,39.0,9.0,,,,,,,Investment,Lianozovo,12000000
432,2011-11-22,53,28.0,2.0,,,,,,,Investment,Ljublino,6800000
433,2011-11-22,30,17.0,1.0,,,,,,,Investment,Bogorodskoe,3900000
434,2011-11-22,35,14.0,5.0,,,,,,,Investment,Novo-Peredelkino,2000000
435,2011-11-22,74,45.0,1.0,,,,,,,Investment,Donskoe,8800000
436,2011-11-23,100,72.0,3.0,,,,,,,Investment,Izmajlovo,14000000
437,2011-11-23,34,20.0,9.0,,,,,,,Investment,Otradnoe,4900000
438,2011-11-23,79,44.0,2.0,,,,,,,Investment,Hovrino,10500000
439,2011-11-23,60,34.0,17.0,,,,,,,Investment,Cheremushki,11500000
440,2011-11-23,63,43.0,7.0,,,,,,,Investment,Kon'kovo,9344000
441,2011-11-23,34,20.0,3.0,,,,,,,Investment,Caricyno,5800000
442,2011-11-23,129,80.0,3.0,,,,,,,Investment,Lomonosovskoe,25500000
443,2011-11-23,34,22.0,4.0,,,,,,,Investment,Juzhnoe Medvedkovo,4950000
444,2011-11-23,44,27.0,1.0,,,,,,,Investment,Severnoe Medvedkovo,6000000
445,2011-11-24,40,21.0,6.0,,,,,,,Investment,Jaroslavskoe,5300000
446,2011-11-24,36,19.0,2.0,,,,,,,Investment,Kotlovka,5500000
447,2011-11-24,43,27.0,2.0,,,,,,,Investment,Savelovskoe,998000
448,2011-11-24,39,21.0,12.0,,,,,,,Investment,Ljublino,5344000
449,2011-11-24,34,19.0,16.0,,,,,,,Investment,Teplyj Stan,2000000
450,2011-11-24,35,14.0,4.0,,,,,,,Investment,Donskoe,1000000
451,2011-11-24,54,33.0,6.0,,,,,,,Investment,Nagatino-Sadovniki,7700000
452,2011-11-24,43,28.0,2.0,,,,,,,Investment,Ljublino,5380000
453,2011-11-24,30,18.0,5.0,,,,,,,Investment,Perovo,2000000
454,2011-11-24,46,30.0,1.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,6000000
455,2011-11-24,130,114.0,2.0,,,,,,,Investment,Hamovniki,20792832
456,2011-11-24,45,27.0,2.0,,,,,,,Investment,Donskoe,5500000
457,2011-11-24,38,19.0,10.0,,,,,,,Investment,Ljublino,5890000
458,2011-11-24,31,18.0,6.0,,,,,,,Investment,Nagatinskij Zaton,4700000
459,2011-11-25,41,27.0,3.0,,,,,,,Investment,Gol'janovo,5500000
460,2011-11-25,45,28.0,1.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,5850000
461,2011-11-25,74,45.0,5.0,,,,,,,Investment,Jakimanka,10700000
462,2011-11-25,51,30.0,9.0,,,,,,,Investment,Hovrino,8500000
463,2011-11-25,35,19.0,4.0,,,,,,,Investment,Novogireevo,4950000
464,2011-11-25,34,20.0,8.0,,,,,,,Investment,Pokrovskoe Streshnevo,5750000
465,2011-11-25,44,27.0,2.0,,,,,,,Investment,Vostochnoe Degunino,5600000
466,2011-11-25,38,24.0,1.0,,,,,,,Investment,Mozhajskoe,6300000
467,2011-11-25,74,45.0,15.0,,,,,,,Investment,Troparevo-Nikulino,14200000
468,2011-11-25,54,32.0,7.0,,,,,,,Investment,Vnukovo,990000
469,2011-11-25,45,30.0,6.0,,,,,,,Investment,Birjulevo Zapadnoe,5050000
470,2011-11-25,52,30.0,2.0,,,,,,,Investment,Birjulevo Vostochnoe,2000000
471,2011-11-25,58,42.0,2.0,,,,,,,Investment,Jasenevo,7700000
472,2011-11-25,45,30.0,4.0,,,,,,,Investment,Metrogorodok,5400000
473,2011-11-25,22,14.0,9.0,,,,,,,Investment,Dmitrovskoe,3500000
474,2011-11-25,40,20.0,3.0,,,,,,,Investment,Kotlovka,6900000
475,2011-11-25,52,32.0,9.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,1000000
476,2011-11-26,41,21.0,7.0,,,,,,,Investment,Nagatinskij Zaton,6300000
477,2011-11-26,51,50.0,8.0,,,,,,,Investment,Novokosino,7250000
478,2011-11-26,38,23.0,5.0,,,,,,,Investment,Tekstil'shhiki,6000000
479,2011-11-26,31,19.0,7.0,,,,,,,Investment,Dorogomilovo,3000000
480,2011-11-26,32,18.0,4.0,,,,,,,Investment,Horoshevo-Mnevniki,5700000
481,2011-11-26,95,61.0,3.0,,,,,,,Investment,Rjazanskij,14300000
482,2011-11-28,42,28.0,7.0,,,,,,,Investment,Juzhnoe Medvedkovo,5650000
483,2011-11-28,37,19.0,14.0,,,,,,,Investment,Beskudnikovskoe,5500000
484,2011-11-28,32,18.0,8.0,,,,,,,Investment,Jaroslavskoe,4645109
485,2011-11-28,45,29.0,2.0,,,,,,,Investment,Ivanovskoe,6202000
486,2011-11-28,30,18.0,2.0,,,,,,,Investment,Preobrazhenskoe,5120000
487,2011-11-28,50,29.0,12.0,,,,,,,Investment,Nagatino-Sadovniki,990000
488,2011-11-28,68,30.0,7.0,,,,,,,Investment,Nagatino-Sadovniki,13186113
489,2011-11-28,42,27.0,5.0,,,,,,,Investment,Bogorodskoe,5401514
490,2011-11-28,77,46.0,12.0,,,,,,,Investment,Jaroslavskoe,10500000
491,2011-11-28,47,27.0,1.0,,,,,,,Investment,Tekstil'shhiki,5700000
492,2011-11-28,99,63.0,4.0,,,,,,,Investment,Vostochnoe Izmajlovo,13200000
493,2011-11-29,31,21.0,2.0,,,,,,,Investment,Levoberezhnoe,5000000
494,2011-11-29,36,16.0,17.0,,,,,,,Investment,Juzhnoe Medvedkovo,6391772
495,2011-11-29,38,17.0,4.0,,,,,,,Investment,Koptevo,1933333
496,2011-11-29,60,34.0,17.0,,,,,,,Investment,Brateevo,8500000
497,2011-11-29,38,38.0,7.0,,,,,,,Investment,Solncevo,5200000
498,2011-11-29,52,30.0,8.0,,,,,,,Investment,Taganskoe,10600000
499,2011-11-29,111,72.0,9.0,,,,,,,Investment,Zjuzino,999000
500,2011-11-29,34,19.0,6.0,,,,,,,Investment,Mar'ina Roshha,6800000
501,2011-11-29,57,42.0,9.0,,,,,,,Investment,Birjulevo Zapadnoe,5700000
502,2011-11-29,32,18.0,1.0,,,,,,,Investment,Akademicheskoe,5300000
503,2011-11-30,131,69.0,17.0,,,,,,,Investment,Solncevo,12400000
504,2011-11-30,55,34.0,3.0,,,,,,,Investment,Beskudnikovskoe,2000000
505,2011-11-30,36,16.0,15.0,,,,,,,Investment,Levoberezhnoe,5625000
506,2011-11-30,34,21.0,9.0,,,,,,,Investment,Taganskoe,2000000
507,2011-11-30,54,53.0,17.0,,,,,,,Investment,Marfino,990000
508,2011-11-30,49,34.0,9.0,,,,,,,Investment,Jaroslavskoe,6500000
509,2011-11-30,45,29.0,,,,,,,,Investment,Chertanovo Severnoe,5700000
510,2011-11-30,47,26.0,2.0,,,,,,,Investment,Hamovniki,11000000
511,2011-11-30,108,57.0,4.0,,,,,,,Investment,Mar'ino,14200000
512,2011-11-30,53,30.0,10.0,,,,,,,Investment,Silino,5850000
513,2011-11-30,80,46.0,16.0,,,,,,,Investment,Severnoe Butovo,15000000
514,2011-11-30,50,30.0,17.0,,,,,,,Investment,Shhukino,12300000
515,2011-12-01,36,36.0,22.0,,,,,,,Investment,Otradnoe,5490400
516,2011-12-01,53,32.0,4.0,,,,,,,Investment,Alekseevskoe,9800000
517,2011-12-01,60,39.0,7.0,,,,,,,Investment,Juzhnoe Medvedkovo,2000000
518,2011-12-01,28,11.0,1.0,,,,,,,Investment,Basmannoe,6300000
519,2011-12-01,37,18.0,4.0,,,,,,,Investment,Brateevo,2000000
520,2011-12-01,32,15.0,,,,,,,,Investment,Nizhegorodskoe,4000000
521,2011-12-01,30,18.0,2.0,,,,,,,Investment,Filevskij Park,5400000
522,2011-12-02,47,30.0,3.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,6700000
523,2011-12-02,31,21.0,7.0,,,,,,,Investment,Cheremushki,5900000
524,2011-12-02,34,14.0,2.0,,,,,,,Investment,Vostochnoe Degunino,1000000
525,2011-12-02,51,30.0,11.0,,,,,,,Investment,Vyhino-Zhulebino,6500000
526,2011-12-02,35,19.0,4.0,,,,,,,Investment,Nagatinskij Zaton,6450000
527,2011-12-02,52,30.0,5.0,,,,,,,Investment,Severnoe Tushino,7800000
528,2011-12-02,32,18.0,5.0,,,,,,,Investment,Otradnoe,1000000
529,2011-12-02,32,18.0,3.0,,,,,,,Investment,Pechatniki,4320000
530,2011-12-03,32,13.0,2.0,,,,,,,Investment,Fili Davydkovo,7600000
531,2011-12-03,38,23.0,1.0,,,,,,,Investment,Losinoostrovskoe,4950000
532,2011-12-03,34,18.0,1.0,,,,,,,Investment,Sviblovo,5300000
533,2011-12-03,62,44.0,7.0,,,,,,,Investment,Chertanovo Juzhnoe,8100000
534,2011-12-05,42,21.0,1.0,,,,,,,Investment,Taganskoe,7175000
535,2011-12-05,35,21.0,1.0,,,,,,,Investment,Sviblovo,4800000
536,2011-12-05,59,36.0,11.0,,,,,,,Investment,Krasnosel'skoe,11200000
537,2011-12-05,35,19.0,2.0,,,,,,,Investment,Mar'ina Roshha,5200000
538,2011-12-05,30,19.0,5.0,,,,,,,Investment,Izmajlovo,4700000
539,2011-12-05,39,17.0,8.0,,,,,,,Investment,Severnoe Medvedkovo,1000000
540,2011-12-06,32,18.0,9.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,4950000
541,2011-12-06,38,20.0,10.0,,,,,,,Investment,Obruchevskoe,7200000
542,2011-12-06,82,44.0,16.0,,,,,,,Investment,Akademicheskoe,2000000
543,2011-12-06,31,17.0,5.0,,,,,,,Investment,Sokolinaja Gora,4500000
544,2011-12-06,44,28.0,6.0,,,,,,,Investment,Chertanovo Juzhnoe,2990000
545,2011-12-06,54,37.0,1.0,,,,,,,Investment,Ajeroport,8400000
546,2011-12-06,55,30.0,3.0,,,,,,,Investment,Mozhajskoe,8800000
547,2011-12-06,38,19.0,2.0,,,,,,,Investment,Presnenskoe,7650000
548,2011-12-06,44,27.0,1.0,,,,,,,Investment,Severnoe Medvedkovo,5500000
549,2011-12-06,35,35.0,12.0,,,,,,,Investment,Veshnjaki,4900000
550,2011-12-06,53,30.0,7.0,,,,,,,Investment,Kapotnja,5850000
551,2011-12-06,42,27.0,3.0,,,,,,,Investment,Juzhnoe Tushino,5050000
552,2011-12-06,39,20.0,9.0,,,,,,,Investment,Mar'ino,5500000
553,2011-12-06,57,33.0,6.0,,,,,,,Investment,Zapadnoe Degunino,6900000
554,2011-12-06,32,18.0,5.0,,,,,,,Investment,Severnoe Medvedkovo,5450000
555,2011-12-07,40,24.0,3.0,,,,,,,Investment,Horoshevo-Mnevniki,6600000
556,2011-12-07,34,13.0,10.0,,,,,,,Investment,Jakimanka,990000
557,2011-12-07,39,21.0,9.0,,,,,,,Investment,Savelki,4300000
558,2011-12-07,51,30.0,12.0,,,,,,,Investment,Vostochnoe Degunino,7800000
559,2011-12-07,32,15.0,9.0,,,,,,,Investment,Gol'janovo,1000000
560,2011-12-07,73,,14.0,,,,,,,OwnerOccupier,Bogorodskoe,10100958
561,2011-12-07,53,30.0,10.0,,,,,,,Investment,Teplyj Stan,7250000
562,2011-12-07,70,36.0,9.0,,,,,,,OwnerOccupier,Bogorodskoe,9672200
563,2011-12-07,59,38.0,4.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,8400000
564,2011-12-07,43,28.0,7.0,,,,,,,Investment,Izmajlovo,7300000
565,2011-12-08,57,33.0,10.0,,,,,,,Investment,Brateevo,2000000
566,2011-12-08,35,19.0,5.0,,,,,,,Investment,Ochakovo-Matveevskoe,5400000
567,2011-12-08,54,28.0,6.0,,,,,,,Investment,Perovo,6400000
568,2011-12-08,77,45.0,11.0,,,,,,,Investment,Novogireevo,9100000
569,2011-12-08,31,19.0,2.0,,,,,,,Investment,Caricyno,4400000
570,2011-12-08,60,36.0,1.0,,,,,,,Investment,Troparevo-Nikulino,8400000
571,2011-12-08,36,19.0,11.0,,,,,,,Investment,Kosino-Uhtomskoe,5100000
572,2011-12-08,38,23.0,7.0,,,,,,,Investment,Kuz'minki,6000000
573,2011-12-08,75,44.0,16.0,,,,,,,Investment,Perovo,11200000
574,2011-12-08,34,20.0,8.0,,,,,,,Investment,Timirjazevskoe,1000000
575,2011-12-08,43,26.0,4.0,,,,,,,Investment,Severnoe Izmajlovo,5800000
576,2011-12-08,34,21.0,4.0,,,,,,,Investment,Bogorodskoe,1500000
577,2011-12-08,35,19.0,13.0,,,,,,,Investment,Sokolinaja Gora,2000000
578,2011-12-08,37,19.0,16.0,,,,,,,Investment,Dmitrovskoe,4250000
579,2011-12-08,34,20.0,6.0,,,,,,,Investment,Chertanovo Central'noe,5500000
580,2011-12-08,36,21.0,8.0,,,,,,,Investment,Otradnoe,990000
581,2011-12-08,36,18.0,4.0,,,,,,,Investment,Bogorodskoe,990000
582,2011-12-08,44,31.0,5.0,,,,,,,Investment,Levoberezhnoe,1000000
583,2011-12-09,57,34.0,2.0,,,,,,,Investment,Pechatniki,7200000
584,2011-12-09,30,16.0,1.0,,,,,,,Investment,Severnoe Izmajlovo,4500000
585,2011-12-09,39,20.0,15.0,,,,,,,Investment,Severnoe Butovo,5700000
586,2011-12-09,38,19.0,9.0,,,,,,,Investment,Krjukovo,4250000
587,2011-12-09,32,16.0,8.0,,,,,,,Investment,Chertanovo Severnoe,1800000
588,2011-12-09,31,21.0,2.0,,,,,,,Investment,Kuz'minki,4500000
589,2011-12-10,51,30.0,9.0,,,,,,,Investment,Vyhino-Zhulebino,2000000
590,2011-12-10,35,20.0,1.0,,,,,,,Investment,Butyrskoe,5200000
591,2011-12-10,80,53.0,10.0,,,,,,,Investment,Nekrasovka,8300000
592,2011-12-10,41,18.0,8.0,,,,,,,Investment,Juzhnoe Butovo,990000
593,2011-12-10,66,64.0,14.0,,,,,,,Investment,Ochakovo-Matveevskoe,8900000
594,2011-12-10,37,18.0,8.0,,,,,,,Investment,Chertanovo Juzhnoe,6000000
595,2011-12-12,32,17.0,6.0,,,,,,,Investment,Birjulevo Zapadnoe,4414000
596,2011-12-12,50,30.0,3.0,,,,,,,Investment,Rjazanskij,6300000
597,2011-12-12,60,37.0,13.0,,,,,,,Investment,Teplyj Stan,10188000
598,2011-12-12,44,25.0,10.0,,,,,,,Investment,Sokol,8200000
599,2011-12-12,63,35.0,4.0,,,,,,,Investment,Ajeroport,12000000
600,2011-12-12,37,22.0,4.0,,,,,,,Investment,Bogorodskoe,6000000
601,2011-12-12,37,19.0,14.0,,,,,,,Investment,Juzhnoe Butovo,4200000
602,2011-12-12,37,19.0,9.0,,,,,,,Investment,Nekrasovka,779396
603,2011-12-12,43,26.0,3.0,,,,,,,Investment,Pechatniki,4700000
604,2011-12-12,60,24.0,12.0,,,,,,,Investment,Juzhnoe Tushino,4400000
605,2011-12-12,45,28.0,3.0,,,,,,,Investment,Levoberezhnoe,5800000
606,2011-12-12,78,44.0,7.0,,,,,,,Investment,Mar'ino,10250000
607,2011-12-12,126,86.0,9.0,,,,,,,Investment,Presnenskoe,13400000
608,2011-12-13,64,40.0,6.0,,,,,,,Investment,Bibirevo,9800000
609,2011-12-13,38,19.0,10.0,,,,,,,Investment,Filevskij Park,5800000
610,2011-12-13,38,23.0,7.0,,,,,,,Investment,Hovrino,6100000
611,2011-12-13,32,20.0,1.0,,,,,,,Investment,Caricyno,4500000
612,2011-12-13,48,31.0,4.0,,,,,,,Investment,Savelki,5200000
613,2011-12-13,112,75.0,4.0,,,,,,,Investment,Dorogomilovo,21000000
614,2011-12-13,43,26.0,5.0,,,,,,,Investment,Gol'janovo,1100000
615,2011-12-13,37,23.0,4.0,,,,,,,Investment,Mar'ina Roshha,6650000
616,2011-12-13,34,16.0,2.0,,,,,,,Investment,Dorogomilovo,9200000
617,2011-12-14,35,19.0,10.0,,,,,,,Investment,Novogireevo,5800000
618,2011-12-14,74,45.0,13.0,,,,,,,Investment,Juzhnoe Butovo,9500000
619,2011-12-14,34,19.0,13.0,,,,,,,Investment,Kuncevo,990000
620,2011-12-14,58,30.0,3.0,,,,,,,Investment,Staroe Krjukovo,1050000
621,2011-12-14,36,18.0,15.0,,,,,,,Investment,Kosino-Uhtomskoe,4500000
622,2011-12-14,76,44.0,8.0,,,,,,,Investment,Kosino-Uhtomskoe,8200000
623,2011-12-14,30,16.0,4.0,,,,,,,Investment,Rjazanskij,4150000
624,2011-12-14,53,37.0,9.0,,,,,,,Investment,Juzhnoportovoe,9100000
625,2011-12-15,110,,26.0,,,,,,,OwnerOccupier,Juzhnoportovoe,16118400
626,2011-12-15,33,19.0,2.0,,,,,,,Investment,Babushkinskoe,1000000
627,2011-12-15,92,63.0,5.0,,,,,,,Investment,Troparevo-Nikulino,17500000
628,2011-12-15,39,21.0,2.0,,,,,,,Investment,Severnoe Butovo,5500000
629,2011-12-15,29,15.0,1.0,,,,,,,Investment,Perovo,5000000
630,2011-12-15,42,26.0,2.0,,,,,,,Investment,Preobrazhenskoe,5400000
631,2011-12-15,44,28.0,5.0,,,,,,,Investment,Preobrazhenskoe,6200000
632,2011-12-15,125,66.0,6.0,,,,,,,Investment,Juzhnoe Medvedkovo,18408464
633,2011-12-15,44,27.0,1.0,,,,,,,Investment,Jaroslavskoe,2750000
634,2011-12-15,44,28.0,3.0,,,,,,,Investment,Horoshevo-Mnevniki,999000
635,2011-12-15,70,49.0,16.0,,,,,,,Investment,Matushkino,340000
636,2011-12-15,32,20.0,3.0,,,,,,,Investment,Zjuzino,4800000
637,2011-12-15,38,19.0,9.0,,,,,,,Investment,Severnoe Butovo,6300000
638,2011-12-16,38,19.0,4.0,,,,,,,Investment,Juzhnoe Butovo,2000000
639,2011-12-16,36,17.0,19.0,,,,,,,Investment,Otradnoe,1000000
640,2011-12-16,44,14.0,5.0,,,,,,,Investment,Kotlovka,900000
641,2011-12-16,34,19.0,16.0,,,,,,,Investment,Staroe Krjukovo,4150000
642,2011-12-16,74,44.0,17.0,,,,,,,Investment,Mitino,9100000
643,2011-12-16,76,44.0,1.0,,,,,,,Investment,Severnoe Medvedkovo,1000000
644,2011-12-16,53,32.0,1.0,,,,,,,Investment,Krylatskoe,7900000
645,2011-12-16,38,36.0,6.0,,,,,,,Investment,Rostokino,5800000
646,2011-12-16,74,43.0,5.0,,,,,,,Investment,Severnoe Butovo,1000000
647,2011-12-16,35,14.0,1.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,5000000
648,2011-12-17,42,15.0,8.0,,,,,,,Investment,Moskvorech'e-Saburovo,2000000
649,2011-12-17,37,19.0,17.0,,,,,,,Investment,Hovrino,1000000
650,2011-12-17,106,63.0,18.0,,,,,,,Investment,Rjazanskij,5744772
651,2011-12-17,63,44.0,,,,,,,,Investment,Teplyj Stan,9100000
652,2011-12-17,59,41.0,4.0,,,,,,,Investment,Gagarinskoe,12400000
653,2011-12-17,38,18.0,2.0,,,,,,,Investment,Izmajlovo,4100000
654,2011-12-19,34,14.0,3.0,,,,,,,Investment,Hovrino,4700000
